6.528571428571428896e+02,1.060714285714285779e+03
6.537008700296894403e+02,1.058906413489451779e+03
6.545445972022359911e+02,1.057101554336046547e+03
6.553883243747826555e+02,1.055299708254069856e+03
6.562320515473293199e+02,1.053500875243521705e+03
6.570757787198758706e+02,1.051705055304402094e+03
6.579195058924225350e+02,1.049912248436711025e+03
6.587632330649690857e+02,1.048122454640448495e+03
6.596069602375157501e+02,1.046335673915614734e+03
6.604506874100623008e+02,1.044551906262209513e+03
6.612944145826089652e+02,1.042771151680232606e+03
6.621381417551556297e+02,1.040993410169684466e+03
6.629818689277021804e+02,1.039218681730564867e+03
6.638255961002487311e+02,1.037446966362873809e+03
6.646693232727953955e+02,1.035678264066611519e+03
6.655130504453420599e+02,1.033912574841777541e+03
6.663567776178886106e+02,1.032149898688372105e+03
6.672005047904352750e+02,1.030390235606395436e+03
6.680442319629818257e+02,1.028633585595847308e+03
6.688879591355284902e+02,1.026879948656727720e+03
6.697316863080750409e+02,1.025129324789036673e+03
6.705754134806215916e+02,1.023381713992774166e+03
6.714191406531682560e+02,1.021637116267940314e+03
6.722628678257149204e+02,1.019895531614535003e+03
6.731065949982614711e+02,1.018156960032558231e+03
6.739503221708080218e+02,1.016421401522010228e+03
6.747940493433546862e+02,1.014688856082890425e+03
6.756377765159013506e+02,1.012959323715199389e+03
6.764815036884479014e+02,1.011232804418937008e+03
6.773252308609945658e+02,1.009509298194103167e+03
6.781689580335411165e+02,1.007788805040697753e+03
6.790126852060877809e+02,1.006071324958721107e+03
6.798564123786343316e+02,1.004356857948172888e+03
6.807001395511809960e+02,1.002645404009053323e+03
6.815438667237276604e+02,1.000936963141362298e+03
6.823875938962742111e+02,9.992315353450999282e+02
6.832313210688207619e+02,9.975291206202659851e+02
6.840750482413674263e+02,9.958297189668606961e+02
6.849187754139139770e+02,9.941333303848839478e+02
6.857625025864606414e+02,9.924399548743358537e+02
6.866062297590071921e+02,9.907495924352161865e+02
6.874499569315538565e+02,9.890622430675251735e+02
6.882936841041005209e+02,9.873779067712627011e+02
6.891374112766470716e+02,9.856965835464287693e+02
6.899811384491936224e+02,9.840182733930234917e+02
6.908248656217404005e+02,9.823429763110467547e+02
6.916685927942869512e+02,9.806706923004985583e+02
6.925123199668335019e+02,9.790014213613790162e+02
6.933560471393800526e+02,9.773351634936880146e+02
6.941997743119268307e+02,9.756719186974255535e+02
6.950435014844733814e+02,9.740116869725916331e+02
6.958872286570199321e+02,9.723544683191862532e+02
6.967309558295665965e+02,9.707002627372095276e+02
6.975746830021132610e+02,9.690490702266613425e+02
6.984184101746598117e+02,9.674008907875418117e+02
6.992621373472064761e+02,9.657557244198507078e+02
7.001058645197530268e+02,9.641135711235882582e+02
7.009495916922996912e+02,9.624744308987544628e+02
7.017933188648462419e+02,9.608383037453490942e+02
7.026370460373929063e+02,9.592051896633722663e+02
7.034807732099395707e+02,9.575750886528240926e+02
7.043245003824861215e+02,9.559480007137045732e+02
7.051682275550326722e+02,9.543239258460134806e+02
7.060119547275793366e+02,9.527028640497510423e+02
7.068556819001260010e+02,9.510848153249171446e+02
7.076994090726725517e+02,9.494697796715117875e+02
7.085431362452192161e+02,9.478577570895350846e+02
7.093868634177657668e+02,9.462487475789869222e+02
7.102305905903124312e+02,9.446427511398674142e+02
7.110743177628589820e+02,9.430397677721763330e+02
7.119180449354056464e+02,9.414397974759137924e+02
7.127617721079523108e+02,9.398428402510799060e+02
7.136054992804988615e+02,9.382488960976745602e+02
7.144492264530454122e+02,9.366579650156979824e+02
7.152929536255920766e+02,9.350700470051497177e+02
7.161366807981387410e+02,9.334851420660301073e+02
7.169804079706852917e+02,9.319032501983390375e+02
7.178241351432319561e+02,9.303243714020766220e+02
7.186678623157785069e+02,9.287485056772427470e+02
7.195115894883251713e+02,9.271756530238374125e+02
7.203553166608717220e+02,9.256058134418606187e+02
